date,close_SP500,close_AAPL,close_MSFT,SP500_Lag1,AAPL_Lag1,MSFT_Lag1,SP500_Lag7,AAPL_Lag7,MSFT_Lag7,SP500_MA7,SP500_MA30
2017-08-14 04:00:00,2465.840087890625,37.47018432617188,67.48162078857422,2441.320068359375,36.91462326049805,66.48210144042969,2472.159912109375,36.32426452636719,66.16114807128906,2464.5785784040177,2458.672672526042
2017-08-15 04:00:00,2464.610107421875,37.88038635253906,67.50006103515625,2465.840087890625,37.47018432617188,67.48162078857422,2476.830078125,36.51572799682617,66.64716339111328,2462.8328683035716,2459.859342447917
2017-08-16 04:00:00,2468.110107421875,37.72802734375,67.89646911621094,2464.610107421875,37.88038635253906,67.50006103515625,2480.909912109375,37.08077621459961,66.39039611816406,2461.004324776786,2461.0450113932293
2017-08-17 04:00:00,2430.010009765625,37.00371170043945,66.7441177368164,2468.110107421875,37.72802734375,67.89646911621094,2474.919921875,37.37731170654297,66.74801635742188,2454.588623046875,2461.7203450520833
2017-08-18 04:00:00,2425.550048828125,36.91931915283203,66.82711029052734,2430.010009765625,37.00371170043945,66.7441177368164,2474.02001953125,37.60614013671875,66.45460510253906,2447.6643415178573,2461.7326822916666
2017-08-21 04:00:00,2428.3701171875,36.85133361816406,66.51365661621094,2425.550048828125,36.91931915283203,66.82711029052734,2438.2099609375,36.4083137512207,65.4825668334961,2446.2586495535716,2461.764021809896
2017-08-22 04:00:00,2452.510009765625,37.45376586914063,67.44475555419922,2428.3701171875,36.85133361816406,66.51365661621094,2441.320068359375,36.91462326049805,66.48210144042969,2447.8572126116073,2462.6633544921874
2017-08-23 04:00:00,2444.0400390625,37.50065994262695,67.03913879394531,2452.510009765625,37.45376586914063,67.44475555419922,2465.840087890625,37.47018432617188,67.48162078857422,2444.742919921875,2462.689689127604
2017-08-24 04:00:00,2438.969970703125,37.33422470092773,67.01145935058594,2444.0400390625,37.50065994262695,67.03913879394531,2464.610107421875,37.88038635253906,67.50006103515625,2441.0800432477677,2462.394352213542
2017-08-25 04:00:00,2443.050048828125,37.47251892089844,67.13127899169922,2438.969970703125,37.33422470092773,67.01145935058594,2468.110107421875,37.72802734375,67.89646911621094,2437.5000348772323,2461.8536865234373
2017-08-28 04:00:00,2444.239990234375,37.84992599487305,67.1405258178711,2443.050048828125,37.47251892089844,67.13127899169922,2430.010009765625,37.00371170043945,66.7441177368164,2439.532889229911,2461.3570231119793
2017-08-29 04:00:00,2446.300048828125,38.18747329711914,67.34334564208984,2444.239990234375,37.84992599487305,67.1405258178711,2425.550048828125,36.91931915283203,66.82711029052734,2442.4971749441966,2460.880021158854
2017-08-30 04:00:00,2457.590087890625,38.29061126708984,68.22833251953125,2446.300048828125,38.18747329711914,67.34334564208984,2428.3701171875,36.85133361816406,66.51365661621094,2446.671456473214,2460.338688151042
2017-08-31 04:00:00,2471.64990234375,38.44297409057617,68.92896270751953,2457.590087890625,38.29061126708984,68.22833251953125,2452.510009765625,37.45376586914063,67.44475555419922,2449.4057268415177,2460.2786865234375
2017-09-01 04:00:00,2476.550048828125,38.45469665527344,68.16381072998047,2471.64990234375,38.44297409057617,68.92896270751953,2444.0400390625,37.50065994262695,67.03913879394531,2454.0500139508927,2460.412353515625
2017-09-05 04:00:00,2457.85009765625,37.99291610717773,67.85958862304688,2476.550048828125,38.45469665527344,68.16381072998047,2438.969970703125,37.33422470092773,67.01145935058594,2456.7471749441966,2460.010359700521
2017-09-06 04:00:00,2465.5400390625,37.953067779541016,67.66600799560547,2457.85009765625,37.99291610717773,67.85958862304688,2443.050048828125,37.47251892089844,67.13127899169922,2459.960030691964,2459.624031575521
2017-09-07 04:00:00,2465.10009765625,37.80070495605469,68.5325698852539,2465.5400390625,37.953067779541016,67.66600799560547,2444.239990234375,37.84992599487305,67.1405258178711,2462.9400460379466,2459.199698893229
2017-09-08 04:00:00,2461.429931640625,37.18419647216797,68.20068359375,2465.10009765625,37.80070495605469,68.5325698852539,2446.300048828125,38.18747329711914,67.34334564208984,2465.1014578683034,2458.733365885417
2017-09-11 04:00:00,2488.110107421875,37.8569564819336,68.91973876953125,2461.429931640625,37.18419647216797,68.20068359375,2457.590087890625,38.29061126708984,68.22833251953125,2469.4614606584823,2459.2670328776044
2017-09-12 04:00:00,2496.47998046875,37.70693206787109,68.84600830078125,2488.110107421875,37.8569564819336,68.91973876953125,2471.64990234375,38.44297409057617,68.92896270751953,2473.008614676339,2460.139697265625
2017-09-13 04:00:00,2498.3701171875,37.42329406738281,69.3345947265625,2496.47998046875,37.70693206787109,68.84600830078125,2476.550048828125,38.45469665527344,68.16381072998047,2476.1257672991073,2460.8736979166665
2017-09-14 04:00:00,2495.6201171875,37.10215759277344,68.92896270751953,2498.3701171875,37.42329406738281,69.3345947265625,2457.85009765625,37.99291610717773,67.85958862304688,2481.521484375,2461.4753662109374
2017-09-15 04:00:00,2500.22998046875,37.47720718383789,69.42678833007812,2495.6201171875,37.10215759277344,68.92896270751953,2465.5400390625,37.953067779541016,67.66600799560547,2486.4771902901784,2462.41103515625
2017-09-18 04:00:00,2503.8701171875,37.19357681274414,69.28851318359375,2500.22998046875,37.47720718383789,69.42678833007812,2465.10009765625,37.80070495605469,68.5325698852539,2492.0157645089284,2463.3123697916667
2017-09-19 04:00:00,2506.64990234375,37.2076530456543,69.54662322998047,2503.8701171875,37.19357681274414,69.28851318359375,2461.429931640625,37.18419647216797,68.20068359375,2498.475760323661,2464.170369466146
2017-09-20 04:00:00,2508.239990234375,36.584110260009766,69.08570098876953,2506.64990234375,37.2076530456543,69.54662322998047,2488.110107421875,37.8569564819336,68.91973876953125,2501.3514578683034,2465.281038411458
2017-09-21 04:00:00,2500.60009765625,35.955909729003906,68.4127197265625,2508.239990234375,36.584110260009766,69.08570098876953,2496.47998046875,37.70693206787109,68.84600830078125,2501.9400460379466,2466.167041015625
2017-09-22 04:00:00,2502.219970703125,35.604286193847656,68.59708404541016,2500.60009765625,35.955909729003906,68.4127197265625,2498.3701171875,37.42329406738281,69.3345947265625,2502.4900251116073,2468.3007080078123
2017-09-25 04:00:00,2496.659912109375,35.29017639160156,67.53693389892578,2502.219970703125,35.604286193847656,68.59708404541016,2495.6201171875,37.10215759277344,68.92896270751953,2502.6385672433034,2470.145369466146
2017-09-26 04:00:00,2496.840087890625,35.897300720214844,67.53693389892578,2496.659912109375,35.29017639160156,67.53693389892578,2500.22998046875,37.47720718383789,69.42678833007812,2502.154296875,2471.178702799479
2017-09-27 04:00:00,2507.0400390625,36.15280532836914,68.0808334350586,2496.840087890625,35.897300720214844,67.53693389892578,2503.8701171875,37.19357681274414,69.28851318359375,2502.6071428571427,2472.5930338541666
2017-09-28 04:00:00,2510.06005859375,35.93011474609375,68.09930419921875,2507.0400390625,36.15280532836914,68.0808334350586,2506.64990234375,37.2076530456543,69.54662322998047,2503.094308035714,2473.9913655598957
2017-09-29 04:00:00,2519.360107421875,36.12701797485352,68.67082214355469,2510.06005859375,35.93011474609375,68.09930419921875,2508.239990234375,36.584110260009766,69.08570098876953,2504.6828962053573,2476.9697021484376
2017-10-02 04:00:00,2529.1201171875,36.05435562133789,68.78145599365234,2519.360107421875,36.12701797485352,68.67082214355469,2500.60009765625,35.955909729003906,68.4127197265625,2508.7571847098216,2480.4220377604165
2017-10-03 04:00:00,2534.580078125,36.21139144897461,68.45880889892578,2529.1201171875,36.05435562133789,68.78145599365234,2502.219970703125,35.604286193847656,68.59708404541016,2513.380057198661,2483.962369791667
2017-10-04 04:00:00,2537.739990234375,35.97698974609375,68.855224609375,2534.580078125,36.21139144897461,68.45880889892578,2496.659912109375,35.29017639160156,67.53693389892578,2519.2486397879466,2486.803369140625
2017-10-05 04:00:00,2552.070068359375,36.42471694946289,70.03521728515625,2537.739990234375,35.97698974609375,68.855224609375,2496.840087890625,35.897300720214844,67.53693389892578,2527.1386369977677,2490.4043701171877
2017-10-06 04:00:00,2549.330078125,36.40360641479492,70.06288146972656,2552.070068359375,36.42471694946289,70.03521728515625,2507.0400390625,36.15280532836914,68.0808334350586,2533.1800711495534,2494.083040364583
2017-10-09 04:00:00,2544.72998046875,36.53020095825195,70.33023834228516,2549.330078125,36.40360641479492,70.06288146972656,2510.06005859375,35.93011474609375,68.09930419921875,2538.1329171316966,2497.472371419271
2017-10-10 04:00:00,2550.639892578125,36.54426574707031,70.33023834228516,2544.72998046875,36.53020095825195,70.33023834228516,2519.360107421875,36.12701797485352,68.67082214355469,2542.6014578683034,2501.019034830729
2017-10-11 04:00:00,2555.239990234375,36.69662857055664,70.45008850097656,2550.639892578125,36.54426574707031,70.33023834228516,2529.1201171875,36.05435562133789,68.78145599365234,2546.3328683035716,2504.6503662109376
2017-10-12 04:00:00,2550.929931640625,36.56771087646485,71.09539031982422,2555.239990234375,36.69662857055664,70.45008850097656,2534.580078125,36.21139144897461,68.45880889892578,2548.6685616629466,2507.7616943359376
2017-10-13 04:00:00,2553.169921875,36.799781799316406,71.43649291992188,2550.929931640625,36.56771087646485,71.09539031982422,2537.739990234375,35.97698974609375,68.855224609375,2550.8728376116073,2510.4790283203124
2017-10-16 04:00:00,2557.639892578125,37.47720718383789,71.58399963378906,2553.169921875,36.799781799316406,71.43649291992188,2552.070068359375,36.42471694946289,70.03521728515625,2551.668526785714,2513.182023111979
2017-10-17 04:00:00,2559.360107421875,37.615501403808594,71.52867126464844,2557.639892578125,37.47720718383789,71.58399963378906,2549.330078125,36.40360641479492,70.06288146972656,2553.101388113839,2516.5656901041666
2017-10-18 04:00:00,2561.260009765625,37.44907379150391,71.547119140625,2559.360107421875,37.615501403808594,71.52867126464844,2544.72998046875,36.53020095825195,70.33023834228516,2555.462820870536,2519.756355794271
2017-10-19 04:00:00,2562.10009765625,36.56301498413086,71.82368469238281,2561.260009765625,37.44907379150391,71.547119140625,2550.639892578125,36.54426574707031,70.33023834228516,2557.0999930245534,2522.9896891276044
2017-10-20 04:00:00,2575.2099609375,36.626312255859375,72.65335083007812,2562.10009765625,36.56301498413086,71.82368469238281,2555.239990234375,36.69662857055664,70.45008850097656,2559.9528459821427,2526.7823567708333
2017-10-23 04:00:00,2564.97998046875,36.60756301879883,72.67179870605469,2575.2099609375,36.626312255859375,72.65335083007812,2550.929931640625,36.56771087646485,71.09539031982422,2561.9599958147323,2529.344685872396
2017-10-24 04:00:00,2569.1298828125,36.8255500793457,72.699462890625,2564.97998046875,36.60756301879883,72.67179870605469,2553.169921875,36.799781799316406,71.43649291992188,2564.239990234375,2531.766349283854
2017-10-25 04:00:00,2557.14990234375,36.66381454467773,72.48743438720703,2569.1298828125,36.8255500793457,72.699462890625,2557.639892578125,37.47720718383789,71.58399963378906,2564.169991629464,2533.7256754557293
2017-10-26 04:00:00,2560.39990234375,36.898223876953125,72.60729217529297,2557.14990234375,36.66381454467773,72.48743438720703,2559.360107421875,37.615501403808594,71.52867126464844,2564.318533761161,2535.885001627604
2017-10-27 04:00:00,2581.070068359375,38.22027969360352,77.26276397705078,2560.39990234375,36.898223876953125,72.60729217529297,2561.260009765625,37.44907379150391,71.547119140625,2567.1485421316966,2538.5796712239585
2017-10-30 04:00:00,2572.830078125,39.08057022094727,77.33650970458984,2581.070068359375,38.22027969360352,77.26276397705078,2562.10009765625,36.56301498413086,71.82368469238281,2568.681396484375,2540.8783365885415
2017-10-31 04:00:00,2575.260009765625,39.6243896484375,76.68197631835938,2572.830078125,39.08057022094727,77.33650970458984,2575.2099609375,36.626312255859375,72.65335083007812,2568.688546316964,2543.1653401692706
2017-11-01 04:00:00,2579.360107421875,39.120418548583984,76.68197631835938,2575.260009765625,39.6243896484375,76.68197631835938,2564.97998046875,36.60756301879883,72.67179870605469,2570.742850167411,2545.5360107421875
2017-11-02 04:00:00,2579.85009765625,39.40639114379883,77.4840087890625,2579.360107421875,39.120418548583984,76.68197631835938,2569.1298828125,36.8255500793457,72.699462890625,2572.2743094308034,2548.1776774088544
2017-11-03 04:00:00,2587.840087890625,40.43544006347656,77.56698608398438,2579.85009765625,39.40639114379883,77.4840087890625,2557.14990234375,36.66381454467773,72.48743438720703,2576.658621651786,2551.0316813151044
2017-11-06 05:00:00,2591.1298828125,40.845664978027344,77.87120056152344,2587.840087890625,40.43544006347656,77.56698608398438,2560.39990234375,36.898223876953125,72.60729217529297,2581.0486188616073,2554.1806803385416
2017-11-07 05:00:00,2590.639892578125,40.9769287109375,77.68680572509766,2591.1298828125,40.845664978027344,77.87120056152344,2581.070068359375,38.22027969360352,77.26276397705078,2582.4157366071427,2557.307340494792
2017-11-08 05:00:00,2594.3798828125,41.312137603759766,77.95417022705078,2590.639892578125,40.9769287109375,77.68680572509766,2572.830078125,39.08057022094727,77.33650970458984,2585.4942801339284,2560.2186686197915
2017-11-09 05:00:00,2584.6201171875,41.22774505615234,77.52088165283203,2594.3798828125,41.312137603759766,77.95417022705078,2575.260009765625,39.6243896484375,76.68197631835938,2586.8314383370534,2562.70400390625
2017-11-10 05:00:00,2582.300048828125,41.09130859375,77.3180923461914,2584.6201171875,41.22774505615234,77.52088165283203,2579.360107421875,39.120418548583984,76.68197631835938,2587.2514299665177,2564.802001953125
2017-11-13 05:00:00,2584.840087890625,40.92662811279297,77.37337493896484,2582.300048828125,41.09130859375,77.3180923461914,2579.85009765625,39.40639114379883,77.4840087890625,2587.964285714286,2566.6593343098957
2017-11-14 05:00:00,2578.8701171875,40.307899475097656,77.4840087890625,2584.840087890625,40.92662811279297,77.37337493896484,2587.840087890625,40.43544006347656,77.56698608398438,2586.682861328125,2568.1356689453123
2017-11-15 05:00:00,2564.6201171875,39.77623748779297,76.88179779052734,2578.8701171875,40.307899475097656,77.4840087890625,2591.1298828125,40.845664978027344,77.87120056152344,2582.895751953125,2569.031673177083
2017-11-16 05:00:00,2585.639892578125,40.251461029052734,77.08561706542969,2564.6201171875,39.77623748779297,76.88179779052734,2590.639892578125,40.9769287109375,77.68680572509766,2582.181466238839,2570.150667317708
2017-11-17 05:00:00,2578.85009765625,40.02796173095703,76.34442901611328,2585.639892578125,40.251461029052734,77.08561706542969,2594.3798828125,41.312137603759766,77.95417022705078,2579.9629255022323,2571.13466796875
2017-11-20 05:00:00,2582.139892578125,39.987979888916016,76.46485137939453,2578.85009765625,40.02796173095703,76.34442901611328,2584.6201171875,41.22774505615234,77.52088165283203,2579.6086077008927,2572.3816650390627
2017-11-21 05:00:00,2599.030029296875,40.73135757446289,77.5674057006836,2582.139892578125,39.987979888916016,76.46485137939453,2582.300048828125,41.09130859375,77.3180923461914,2581.998604910714,2573.994669596354
2017-11-22 05:00:00,2597.080078125,41.15951156616211,77.00223541259766,2599.030029296875,40.73135757446289,77.5674057006836,2584.840087890625,40.92662811279297,77.37337493896484,2583.7471749441966,2575.389339192708
2017-11-24 05:00:00,2602.419921875,41.16187286376953,77.14122772216797,2597.080078125,41.15951156616211,77.00223541259766,2578.8701171875,40.307899475097656,77.4840087890625,2587.1114327566966,2577.105672200521
